Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,,,,,
48,50,5,6,43,45,1,Train/1/00014_00013_00007.png,,,,,
51,52,6,6,46,47,1,Train/1/00014_00013_00008.png,,,,,
53,53,6,5,48,48,1,Train/1/00014_00013_00009.png,,,,,
57,57,6,5,52,52,1,Train/1/00014_00013_00010.png,,,,,
63,63,6,5,58,58,1,Train/1/00014_00013_00011.png,,,,,
68,68,6,7,62,62,1,Train/1/00014_00013_00012.png,,,,,
70,72,6,7,64,66,1,Train/1/00014_00013_00013.png,,,,,
74,75,6,6,68,69,1,Train/1/00014_00013_00014.png,,,,,
80,80,7,8,73,73,1,Train/1/00014_00013_00015.png,,,,,
86,87,7,7,79,80,1,Train/1/00014_00013_00016.png,,,,,
88,87,7,7,81,80,1,Train/1/00014_00013_00017.png,,,,,
93,91,9,8,85,83,1,Train/1/00014_00013_00018.png,,,,,
94,95,8,8,86,87,1,Train/1/00014_00013_00019.png,,,,,
94,94,8,9,86,86,1,Train/1/00014_00013_00020.png,,,,,
97,96,9,9,89,88,1,Train/1/00014_00013_00021.png,,,,,
99,99,9,8,91,91,1,Train/1/00014_00013_00022.png,,,,,
107,104,10,10,98,95,1,Train/1/00014_00013_00023.png,,,,,
112,111,9,9,103,102,1,Train/1/00014_00013_00024.png,,,,,
121,122,11,11,111,112,1,Train/1/00014_00013_00025.png,,,,,
136,140,11,13,125,128,1,Train/1/00014_00013_00026.png,,,,,
157,157,14,13,144,144,1,Train/1/00014_00013_00027.png,,,,,
177,177,16,15,162,162,1,Train/1/00014_00013_00028.png,,,,,
216,211,18,18,198,193,1,Train/1/00014_00013_00029.png,,,,,
38,46,5,5,33,41,1,Train/1/00014_00014_00000.png,,,,,
39,47,6,5,34,42,1,Train/1/00014_00014_00001.png,,,,,
39,49,5,5,34,43,1,Train/1/00014_00014_00002.png,,,,,
41,52,6,6,36,46,1,Train/1/00014_00014_00003.png,,,,,
41,52,6,6,36,47,1,Train/1/00014_00014_00004.png,,,,,
42,54,5,6,37,49,1,Train/1/00014_00014_00005.png,,,,,
44,56,5,6,38,50,1,Train/1/00014_00014_00006.png,,,,,
47,57,6,5,42,52,1,Train/1/00014_00014_00007.png,,,,,
50,59,6,6,44,54,1,Train/1/00014_00014_00008.png,,,,,
52,60,6,6,47,55,1,Train/1/00014_00014_00009.png,,,,,
55,62,6,5,49,57,1,Train/1/00014_00014_00010.png,,,,,
56,66,6,6,51,60,1,Train/1/00014_00014_00011.png,,,,,
59,70,6,7,54,64,1,Train/1/00014_00014_00012.png,,,,,
63,72,6,6,57,66,1,Train/1/00014_00014_00013.png,,,,,
65,75,6,6,60,69,1,Train/1/00014_00014_00014.png,,,,,
69,81,6,8,63,74,1,Train/1/00014_00014_00015.png,,,,,
70,84,6,8,64,77,1,Train/1/00014_00014_00016.png,,,,,
73,86,7,7,67,79,1,Train/1/00014_00014_00017.png,,,,,
81,91,8,8,73,83,1,Train/1/00014_00014_00018.png,,,,,
84,95,7,8,77,87,1,Train/1/00014_00014_00019.png,,,,,
92,99,9,9,84,91,1,Train/1/00014_00014_00020.png,,,,,
97,107,8,9,89,98,1,Train/1/00014_00014_00021.png,,,,,
101,109,9,9,93,100,1,Train/1/00014_00014_00022.png,,,,,
109,119,10,11,100,109,1,Train/1/00014_00014_00023.png,,,,,
117,127,10,11,106,116,1,Train/1/00014_00014_00024.png,,,,,
122,133,11,12,112,122,1,Train/1/00014_00014_00025.png,,,,,
130,142,11,13,118,130,1,Train/1/00014_00014_00026.png,,,,,
137,149,12,12,126,136,1,Train/1/00014_00014_00027.png,,,,,
147,160,13,14,135,146,1,Train/1/00014_00014_00028.png,,,,,
166,180,14,15,152,165,1,Train/1/00014_00014_00029.png,,,,,
31,31,5,5,26,26,1,Train/1/00014_00015_00000.png,,,,,
33,32,6,5,28,27,1,Train/1/00014_00015_00001.png,,,,,
34,33,6,5,29,28,1,Train/1/00014_00015_00002.png,,,,,
35,34,6,5,30,29,1,Train/1/00014_00015_00003.png,,,,,
35,35,5,5,30,30,1,Train/1/00014_00015_00004.png,,,,,
37,37,6,6,32,32,1,Train/1/00014_00015_00005.png,,,,,
37,36,6,5,32,31,1,Train/1/00014_00015_00006.png,,,,,
38,38,6,6,33,33,1,Train/1/00014_00015_00007.png,,,,,
40,40,6,6,35,35,1,Train/1/00014_00015_00008.png,,,,,
40,40,6,6,35,35,1,Train/1/00014_00015_00009.png,,,,,
42,41,6,5,37,36,1,Train/1/00014_00015_00010.png,,,,,
43,44,5,6,38,39,1,Train/1/00014_00015_00011.png,,,,,
46,46,6,6,41,41,1,Train/1/00014_00015_00012.png,,,,,
46,45,6,5,41,40,1,Train/1/00014_00015_00013.png,,,,,
48,47,6,5,43,42,1,Train/1/00014_00015_00014.png,,,,,
51,51,6,6,46,46,1,Train/1/00014_00015_00015.png,,,,,
53,53,6,6,48,48,1,Train/1/00014_00015_00016.png,,,,,
56,55,6,5,51,50,1,Train/1/00014_00015_00017.png,,,,,
58,58,5,5,53,53,1,Train/1/00014_00015_00018.png,,,,,
61,61,5,5,56,56,1,Train/1/00014_00015_00019.png,,,,,
67,67,6,6,61,61,1,Train/1/00014_00015_00020.png,,,,,
72,72,6,6,66,66,1,Train/1/00014_00015_00021.png,,,,,
80,80,8,8,73,73,1,Train/1/00014_00015_00022.png,,,,,
84,84,7,7,77,77,1,Train/1/00014_00015_00023.png,,,,,
93,92,9,8,85,84,1,Train/1/00014_00015_00024.png,,,,,
100,101,8,9,92,93,1,Train/1/00014_00015_00025.png,,,,,
111,110,9,9,102,101,1,Train/1/00014_00015_00026.png,,,,,
125,122,11,10,115,112,1,Train/1/00014_00015_00027.png,,,,,
140,140,12,12,128,128,1,Train/1/00014_00015_00028.png,,,,,
161,159,14,14,148,146,1,Train/1/00014_00015_00029.png,,,,,
58,58,6,6,53,53,1,Train/1/00014_00016_00000.png,,,,,
58,58,6,6,53,53,1,Train/1/00014_00016_00001.png,,,,,
58,58,6,6,53,53,1,Train/1/00014_00016_00002.png,,,,,
57,57,5,5,52,52,1,Train/1/00014_00016_00003.png,,,,,
58,57,6,5,53,52,1,Train/1/00014_00016_00004.png,,,,,
58,57,6,5,53,52,1,Train/1/00014_00016_00005.png,,,,,
57,57,5,5,52,52,1,Train/1/00014_00016_00006.png,,,,,
57,57,5,5,52,52,1,Train/1/00014_00016_00007.png,,,,,
57,58,5,6,52,53,1,Train/1/00014_00016_00008.png,,,,,
59,59,6,6,54,54,1,Train/1/00014_00016_00009.png,,,,,
60,59,6,6,54,54,1,Train/1/00014_00016_00010.png,,,,,
60,61,5,6,55,56,1,Train/1/00014_00016_00011.png,,,,,
60,60,5,5,55,55,1,Train/1/00014_00016_00012.png,,,,,
60,61,5,6,55,56,1,Train/1/00014_00016_00013.png,,,,,
62,61,6,5,57,56,1,Train/1/00014_00016_00014.png,,,,,
63,64,5,6,58,58,1,Train/1/00014_00016_00015.png,,,,,
64,63,5,5,59,58,1,Train/1/00014_00016_00016.png,,,,,
67,64,6,5,61,59,1,Train/1/00014_00016_00017.png,,,,,
68,68,6,7,62,62,1,Train/1/00014_00016_00018.png,,,,,
70,71,6,7,64,64,1,Train/1/00014_00016_00019.png,,,,,
73,73,7,7,67,67,1,Train/1/00014_00016_00020.png,,,,,
75,75,6,7,69,69,1,Train/1/00014_00016_00021.png,,,,,
79,76,7,6,72,70,1,Train/1/00014_00016_00022.png,,,,,
81,81,7,8,74,74,1,Train/1/00014_00016_00023.png,,,,,
84,84,7,8,76,77,1,Train/1/00014_00016_00024.png,,,,,
88,88,8,8,81,81,1,Train/1/00014_00016_00025.png,,,,,
93,93,8,9,84,84,1,Train/1/00014_00016_00026.png,,,,,
97,96,8,8,89,87,1,Train/1/00014_00016_00027.png,,,,,
108,106,10,10,99,97,1,Train/1/00014_00016_00028.png,,,,,
115,112,10,10,105,103,1,Train/1/00014_00016_00029.png,,,,,
25,26,5,5,20,21,1,Train/1/00014_00017_00000.png,,,,,
27,28,6,6,22,23,1,Train/1/00014_00017_00001.png,,,,,
28,28,6,6,22,23,1,Train/1/00014_00017_00002.png,,,,,
28,28,5,5,23,23,1,Train/1/00014_00017_00003.png,,,,,
29,30,5,6,23,24,1,Train/1/00014_00017_00004.png,,,,,
29,30,5,5,24,24,1,Train/1/00014_00017_00005.png,,,,,
31,32,6,6,26,26,1,Train/1/00014_00017_00006.png,,,,,
31,32,5,6,26,27,1,Train/1/00014_00017_00007.png,,,,,
32,33,5,6,27,28,1,Train/1/00014_00017_00008.png,,,,,
33,34,5,6,28,29,1,Train/1/00014_00017_00009.png,,,,,
33,33,5,6,27,28,1,Train/1/00014_00017_00010.png,,,,,
35,36,6,6,30,30,1,Train/1/00014_00017_00011.png,,,,,
38,37,6,5,33,32,1,Train/1/00014_00017_00012.png,,,,,
38,40,5,6,33,34,1,Train/1/00014_00017_00013.png,,,,,
40,40,6,6,35,35,1,Train/1/00014_00017_00014.png,,,,,
40,41,5,6,34,35,1,Train/1/00014_00017_00015.png,,,,,
42,41,6,5,37,36,1,Train/1/00014_00017_00016.png,,,,,
43,44,5,5,38,38,1,Train/1/00014_00017_00017.png,,,,,
48,47,6,5,42,41,1,Train/1/00014_00017_00018.png,,,,,
49,50,5,5,44,44,1,Train/1/00014_00017_00019.png,,,,,
52,53,5,5,47,48,1,Train/1/00014_00017_00020.png,,,,,
58,58,6,6,52,53,1,Train/1/00014_00017_00021.png,,,,,
61,63,5,6,55,57,1,Train/1/00014_00017_00022.png,,,,,
68,69,6,6,62,63,1,Train/1/00014_00017_00023.png,,,,,
75,76,6,6,68,69,1,Train/1/00014_00017_00024.png,,,,,
83,86,7,8,76,78,1,Train/1/00014_00017_00025.png,,,,,
93,94,8,8,84,86,1,Train/1/00014_00017_00026.png,,,,,
104,106,10,9,95,97,1,Train/1/00014_00017_00027.png,,,,,
120,124,10,11,110,114,1,Train/1/00014_00017_00028.png,,,,,
138,142,12,12,126,129,1,Train/1/00014_00017_00029.png,,,,,
42,42,6,6,37,37,1,Train/1/00014_00018_00000.png,,,,,
44,44,6,6,38,39,1,Train/1/00014_00018_00001.png,,,,,
43,44,6,5,38,38,1,Train/1/00014_00018_00002.png,,,,,
41,42,5,5,36,37,1,Train/1/00014_00018_00003.png,,,,,
44,44,6,5,39,39,1,Train/1/00014_00018_00004.png,,,,,
46,46,6,5,41,41,1,Train/1/00014_00018_00005.png,,,,,
47,47,6,5,42,42,1,Train/1/00014_00018_00006.png,,,,,
50,50,6,5,45,45,1,Train/1/00014_00018_00007.png,,,,,
51,52,5,5,46,47,1,Train/1/00014_00018_00008.png,,,,,
54,58,5,6,49,53,1,Train/1/00014_00018_00009.png,,,,,
56,56,6,5,50,50,1,Train/1/00014_00018_00010.png,,,,,
56,57,5,5,51,52,1,Train/1/00014_00018_00011.png,,,,,
59,60,6,6,53,54,1,Train/1/00014_00018_00012.png,,,,,
60,60,6,5,55,55,1,Train/1/00014_00018_00013.png,,,,,
62,63,5,5,57,58,1,Train/1/00014_00018_00014.png,,,,,
68,68,7,6,62,62,1,Train/1/00014_00018_00015.png,,,,,
71,71,7,6,65,65,1,Train/1/00014_00018_00016.png,,,,,
73,75,6,7,67,69,1,Train/1/00014_00018_00017.png,,,,,
76,78,6,7,69,71,1,Train/1/00014_00018_00018.png,,,,,
80,81,7,7,73,74,1,Train/1/00014_00018_00019.png,,,,,
84,84,7,7,76,77,1,Train/1/00014_00018_00020.png,,,,,
89,90,8,8,81,82,1,Train/1/00014_00018_00021.png,,,,,
96,96,9,8,88,88,1,Train/1/00014_00018_00022.png,,,,,
99,104,8,10,91,95,1,Train/1/00014_00018_00023.png,,,,,
106,110,9,10,97,101,1,Train/1/00014_00018_00024.png,,,,,
116,119,10,11,106,109,1,Train/1/00014_00018_00025.png,,,,,
120,123,10,11,110,113,1,Train/1/00014_00018_00026.png,,,,,
133,135,11,11,122,124,1,Train/1/00014_00018_00027.png,,,,,
148,147,12,13,136,135,1,Train/1/00014_00018_00028.png,,,,,
158,161,14,14,145,147,1,Train/1/00014_00018_00029.png,,,,,
36,40,5,6,31,35,1,Train/1/00014_00019_00000.png,,,,,
38,41,6,5,32,35,1,Train/1/00014_00019_00001.png,,,,,
38,41,6,5,33,36,1,Train/1/00014_00019_00002.png,,,,,
37,42,5,5,32,36,1,Train/1/00014_00019_00003.png,,,,,
38,44,5,6,32,38,1,Train/1/00014_00019_00004.png,,,,,
39,45,5,5,33,39,1,Train/1/00014_00019_00005.png,,,,,
40,46,5,6,35,41,1,Train/1/00014_00019_00006.png,,,,,
42,46,5,6,37,41,1,Train/1/00014_00019_00007.png,,,,,
42,46,5,6,37,41,1,Train/1/00014_00019_00008.png,,,,,
43,46,6,6,38,41,1,Train/1/00014_00019_00009.png,,,,,
46,45,6,5,40,40,1,Train/1/00014_00019_00010.png,,,,,
45,45,5,5,40,40,1,Train/1/00014_00019_00011.png,,,,,
64,72,5,6,59,66,1,Train/1/00014_00019_00012.png,,,,,
66,73,6,7,60,67,1,Train/1/00014_00019_00013.png,,,,,
68,74,6,7,62,67,1,Train/1/00014_00019_00014.png,,,,,
71,74,6,7,64,68,1,Train/1/00014_00019_00015.png,,,,,
74,77,7,7,68,71,1,Train/1/00014_00019_00016.png,,,,,
77,81,7,7,70,73,1,Train/1/00014_00019_00017.png,,,,,
78,82,7,7,71,75,1,Train/1/00014_00019_00018.png,,,,,
84,87,8,8,76,80,1,Train/1/00014_00019_00019.png,,,,,
85,92,7,9,77,84,1,Train/1/00014_00019_00020.png,,,,,
87,95,8,9,79,86,1,Train/1/00014_00019_00021.png,,,,,
93,98,9,9,85,90,1,Train/1/00014_00019_00022.png,,,,,
98,100,9,8,89,91,1,Train/1/00014_00019_00023.png,,,,,
99,104,8,9,91,94,1,Train/1/00014_00019_00024.png,,,,,
106,108,10,10,97,99,1,Train/1/00014_00019_00025.png,,,,,
109,111,10,10,100,101,1,Train/1/00014_00019_00026.png,,,,,
112,115,9,10,103,105,1,Train/1/00014_00019_00027.png,,,,,
118,121,10,11,108,110,1,Train/1/00014_00019_00028.png,,,,,
122,123,11,11,112,113,1,Train/1/00014_00019_00029.png,,,,,
38,41,5,6,33,36,1,Train/1/00014_00020_00000.png,,,,,
40,44,5,6,34,39,1,Train/1/00014_00020_00001.png,,,,,
42,45,5,5,36,40,1,Train/1/00014_00020_00002.png,,,,,
43,47,6,6,38,42,1,Train/1/00014_00020_00003.png,,,,,
44,47,5,5,38,41,1,Train/1/00014_00020_00004.png,,,,,
45,48,6,6,40,43,1,Train/1/00014_00020_00005.png,,,,,
46,49,6,6,40,43,1,Train/1/00014_00020_00006.png,,,,,
46,50,5,6,41,45,1,Train/1/00014_00020_00007.png,,,,,
48,50,6,5,43,45,1,Train/1/00014_00020_00008.png,,,,,
50,54,5,6,45,49,1,Train/1/00014_00020_00009.png,,,,,
54,56,6,5,49,51,1,Train/1/00014_00020_00010.png,,,,,
55,60,5,6,50,54,1,Train/1/00014_00020_00011.png,,,,,
58,60,6,5,52,54,1,Train/1/00014_00020_00012.png,,,,,
59,63,6,5,54,57,1,Train/1/00014_00020_00013.png,,,,,
59,66,5,6,54,60,1,Train/1/00014_00020_00014.png,,,,,
63,70,5,7,58,64,1,Train/1/00014_00020_00015.png,,,,,
68,73,6,7,62,67,1,Train/1/00014_00020_00016.png,,,,,
74,81,7,8,68,73,1,Train/1/00014_00020_00017.png,,,,,
81,86,8,8,73,79,1,Train/1/00014_00020_00018.png,,,,,
85,94,7,8,78,85,1,Train/1/00014_00020_00019.png,,,,,
89,96,8,8,82,88,1,Train/1/00014_00020_00020.png,,,,,
94,100,8,9,86,92,1,Train/1/00014_00020_00021.png,,,,,
104,105,10,10,95,96,1,Train/1/00014_00020_00022.png,,,,,
113,110,10,9,104,101,1,Train/1/00014_00020_00023.png,,,,,
123,122,11,11,113,111,1,Train/1/00014_00020_00024.png,,,,,
136,135,11,12,124,123,1,Train/1/00014_00020_00025.png,,,,,
153,149,14,13,139,136,1,Train/1/00014_00020_00026.png,,,,,
177,171,16,14,161,157,1,Train/1/00014_00020_00027.png,,,,,
197,193,17,17,180,177,1,Train/1/00014_00020_00028.png,,,,,
224,219,19,19,205,201,1,Train/1/00014_00020_00029.png,,,,,
29,30,5,6,24,25,1,Train/1/00014_00021_00000.png,,,,,
31,31,6,6,26,26,1,Train/1/00014_00021_00001.png,,,,,
32,32,6,5,27,26,1,Train/1/00014_00021_00002.png,,,,,
33,34,6,6,28,29,1,Train/1/00014_00021_00003.png,,,,,
34,36,5,6,28,31,1,Train/1/00014_00021_00004.png,,,,,
36,36,6,5,30,31,1,Train/1/00014_00021_00005.png,,,,,
36,38,5,6,30,33,1,Train/1/00014_00021_00006.png,,,,,
37,40,5,6,32,35,1,Train/1/00014_00021_00007.png,,,,,
37,40,5,6,32,35,1,Train/1/00014_00021_00008.png,,,,,
39,41,6,6,34,36,1,Train/1/00014_00021_00009.png,,,,,
39,43,5,6,34,38,1,Train/1/00014_00021_00010.png,,,,,
42,44,6,5,36,38,1,Train/1/00014_00021_00011.png,,,,,
44,46,6,6,38,41,1,Train/1/00014_00021_00012.png,,,,,
47,48,6,6,42,42,1,Train/1/00014_00021_00013.png,,,,,
48,49,5,6,43,44,1,Train/1/00014_00021_00014.png,,,,,
50,50,5,5,44,44,1,Train/1/00014_00021_00015.png,,,,,
52,52,5,5,47,47,1,Train/1/00014_00021_00016.png,,,,,
55,56,5,5,50,51,1,Train/1/00014_00021_00017.png,,,,,
57,58,5,5,52,52,1,Train/1/00014_00021_00018.png,,,,,
61,60,6,5,55,55,1,Train/1/00014_00021_00019.png,,,,,
63,65,6,5,58,59,1,Train/1/00014_00021_00020.png,,,,,
70,73,6,6,64,67,1,Train/1/00014_00021_00021.png,,,,,
76,81,6,7,70,74,1,Train/1/00014_00021_00022.png,,,,,
86,92,8,9,79,84,1,Train/1/00014_00021_00023.png,,,,,
97,102,9,9,89,93,1,Train/1/00014_00021_00024.png,,,,,
110,116,10,11,100,106,1,Train/1/00014_00021_00025.png,,,,,
119,124,10,10,109,114,1,Train/1/00014_00021_00026.png,,,,,
132,141,11,13,121,129,1,Train/1/00014_00021_00027.png,,,,,
145,155,13,14,133,141,1,Train/1/00014_00021_00028.png,,,,,
159,170,14,15,145,155,1,Train/1/00014_00021_00029.png,,,,,
35,37,6,6,30,32,1,Train/1/00014_00022_00000.png,,,,,
34,36,5,6,29,31,1,Train/1/00014_00022_00001.png,,,,,
35,36,5,5,30,31,1,Train/1/00014_00022_00002.png,,,,,
35,37,5,6,30,32,1,Train/1/00014_00022_00003.png,,,,,
37,37,6,5,32,32,1,Train/1/00014_00022_00004.png,,,,,
37,40,5,6,32,35,1,Train/1/00014_00022_00005.png,,,,,
40,41,6,5,34,36,1,Train/1/00014_00022_00006.png,,,,,
40,42,6,5,35,36,1,Train/1/00014_00022_00007.png,,,,,
42,43,6,5,37,38,1,Train/1/00014_00022_00008.png,,,,,
43,45,5,5,38,40,1,Train/1/00014_00022_00009.png,,,,,
44,46,6,6,39,41,1,Train/1/00014_00022_00010.png,,,,,
45,47,6,5,40,42,1,Train/1/00014_00022_00011.png,,,,,
46,50,6,6,41,45,1,Train/1/00014_00022_00012.png,,,,,
48,52,6,6,43,47,1,Train/1/00014_00022_00013.png,,,,,
50,53,6,6,45,48,1,Train/1/00014_00022_00014.png,,,,,
50,55,5,5,45,50,1,Train/1/00014_00022_00015.png,,,,,
54,57,6,5,48,52,1,Train/1/00014_00022_00016.png,,,,,
56,61,6,6,51,56,1,Train/1/00014_00022_00017.png,,,,,
58,62,6,5,53,57,1,Train/1/00014_00022_00018.png,,,,,
59,69,5,7,54,63,1,Train/1/00014_00022_00019.png,,,,,
62,71,5,6,57,65,1,Train/1/00014_00022_00020.png,,,,,
69,76,7,7,63,70,1,Train/1/00014_00022_00021.png,,,,,
70,82,6,8,64,75,1,Train/1/00014_00022_00022.png,,,,,
75,87,7,8,69,80,1,Train/1/00014_00022_00023.png,,,,,
81,95,8,9,74,87,1,Train/1/00014_00022_00024.png,,,,,
85,104,8,9,78,95,1,Train/1/00014_00022_00025.png,,,,,
92,115,8,10,84,105,1,Train/1/00014_00022_00026.png,,,,,
97,124,8,11,89,114,1,Train/1/00014_00022_00027.png,,,,,
107,135,9,12,97,124,1,Train/1/00014_00022_00028.png,,,,,
116,148,10,13,106,136,1,Train/1/00014_00022_00029.png,,,,,
34,34,5,5,29,29,1,Train/1/00014_00023_00000.png,,,,,
36,37,5,6,31,32,1,Train/1/00014_00023_00001.png,,,,,
36,38,5,6,31,33,1,Train/1/00014_00023_00002.png,,,,,
39,38,6,5,34,33,1,Train/1/00014_00023_00003.png,,,,,
39,40,6,6,34,35,1,Train/1/00014_00023_00004.png,,,,,
39,38,6,5,34,33,1,Train/1/00014_00023_00005.png,,,,,
40,43,5,6,35,38,1,Train/1/00014_00023_00006.png,,,,,
42,43,6,6,37,38,1,Train/1/00014_00023_00007.png,,,,,
43,43,6,5,38,38,1,Train/1/00014_00023_00008.png,,,,,
44,44,6,5,39,39,1,Train/1/00014_00023_00009.png,,,,,
45,44,6,5,40,39,1,Train/1/00014_00023_00010.png,,,,,
46,47,5,5,41,42,1,Train/1/00014_00023_00011.png,,,,,
47,49,5,6,42,44,1,Train/1/00014_00023_00012.png,,,,,
49,51,5,6,44,46,1,Train/1/00014_00023_00013.png,,,,,
52,52,6,6,47,47,1,Train/1/00014_00023_00014.png,,,,,
54,53,6,5,49,48,1,Train/1/00014_00023_00015.png,,,,,
54,55,5,6,49,50,1,Train/1/00014_00023_00016.png,,,,,
56,57,5,5,51,52,1,Train/1/00014_00023_00017.png,,,,,
58,60,5,5,53,55,1,Train/1/00014_00023_00018.png,,,,,
61,62,5,6,56,57,1,Train/1/00014_00023_00019.png,,,,,
63,65,6,6,58,60,1,Train/1/00014_00023_00020.png,,,,,
65,68,6,7,60,62,1,Train/1/00014_00023_00021.png,,,,,
69,71,6,7,63,65,1,Train/1/00014_00023_00022.png,,,,,
74,73,7,6,68,67,1,Train/1/00014_00023_00023.png,,,,,
77,76,7,6,71,70,1,Train/1/00014_00023_00024.png,,,,,
81,82,7,8,74,75,1,Train/1/00014_00023_00025.png,,,,,
83,84,8,8,76,77,1,Train/1/00014_00023_00026.png,,,,,
87,88,7,7,80,81,1,Train/1/00014_00023_00027.png,,,,,
97,96,9,8,89,88,1,Train/1/00014_00023_00028.png,,,,,
99,100,9,8,91,92,1,Train/1/00014_00023_00029.png,,,,,
26,27,6,6,21,21,1,Train/1/00014_00024_00000.png,,,,,
26,27,5,6,21,22,1,Train/1/00014_00024_00001.png,,,,,
27,27,6,6,22,22,1,Train/1/00014_00024_00002.png,,,,,
26,28,5,6,21,22,1,Train/1/00014_00024_00003.png,,,,,
28,27,6,6,23,22,1,Train/1/00014_00024_00004.png,,,,,
30,28,6,5,25,23,1,Train/1/00014_00024_00005.png,,,,,
31,30,6,6,26,25,1,Train/1/00014_00024_00006.png,,,,,
32,31,6,6,27,26,1,Train/1/00014_00024_00007.png,,,,,
31,32,5,6,25,26,1,Train/1/00014_00024_00008.png,,,,,
33,33,6,6,27,27,1,Train/1/00014_00024_00009.png,,,,,
32,33,5,6,26,28,1,Train/1/00014_00024_00010.png,,,,,
32,33,5,5,27,27,1,Train/1/00014_00024_00011.png,,,,,
35,35,5,5,29,29,1,Train/1/00014_00024_00012.png,,,,,
35,35,5,5,30,30,1,Train/1/00014_00024_00013.png,,,,,
36,36,5,5,31,31,1,Train/1/00014_00024_00014.png,,,,,
38,39,5,6,32,33,1,Train/1/00014_00024_00015.png,,,,,
40,40,5,5,35,35,1,Train/1/00014_00024_00016.png,,,,,
42,43,5,6,37,38,1,Train/1/00014_00024_00017.png,,,,,
41,42,5,6,36,37,1,Train/1/00014_00024_00018.png,,,,,
44,43,6,5,39,38,1,Train/1/00014_00024_00019.png,,,,,
47,47,6,6,41,41,1,Train/1/00014_00024_00020.png,,,,,
48,47,6,5,43,42,1,Train/1/00014_00024_00021.png,,,,,
51,49,6,5,46,44,1,Train/1/00014_00024_00022.png,,,,,
52,52,6,5,47,47,1,Train/1/00014_00024_00023.png,,,,,
53,54,6,6,47,48,1,Train/1/00014_00024_00024.png,,,,,
56,55,6,6,50,50,1,Train/1/00014_00024_00025.png,,,,,
57,57,6,6,52,52,1,Train/1/00014_00024_00026.png,,,,,
60,58,6,5,54,52,1,Train/1/00014_00024_00027.png,,,,,
60,60,6,6,55,55,1,Train/1/00014_00024_00028.png,,,,,
61,60,6,5,56,55,1,Train/1/00014_00024_00029.png,,,,,
27,28,5,5,22,23,1,Train/1/00014_00025_00000.png,,,,,
29,29,6,5,23,23,1,Train/1/00014_00025_00001.png,,,,,
30,31,6,6,25,26,1,Train/1/00014_00025_00002.png,,,,,
29,31,5,6,23,25,1,Train/1/00014_00025_00003.png,,,,,
29,29,6,5,24,24,1,Train/1/00014_00025_00004.png,,,,,
31,32,6,6,25,26,1,Train/1/00014_00025_00005.png,,,,,
30,34,5,6,25,29,1,Train/1/00014_00025_00006.png,,,,,
31,33,6,5,26,28,1,Train/1/00014_00025_00007.png,,,,,
32,34,6,6,26,29,1,Train/1/00014_00025_00008.png,,,,,
30,34,5,6,25,29,1,Train/1/00014_00025_00009.png,,,,,
32,35,5,5,26,29,1,Train/1/00014_00025_00010.png,,,,,
34,33,6,5,29,28,1,Train/1/00014_00025_00011.png,,,,,
37,37,6,6,32,32,1,Train/1/00014_00025_00012.png,,,,,
39,39,6,6,34,34,1,Train/1/00014_00025_00013.png,,,,,
38,38,5,5,33,33,1,Train/1/00014_00025_00014.png,,,,,
41,40,6,5,35,34,1,Train/1/00014_00025_00015.png,,,,,
42,43,6,5,37,37,1,Train/1/00014_00025_00016.png,,,,,
45,45,6,5,39,39,1,Train/1/00014_00025_00017.png,,,,,
45,46,6,6,40,41,1,Train/1/00014_00025_00018.png,,,,,
46,48,5,6,41,43,1,Train/1/00014_00025_00019.png,,,,,
48,49,5,5,42,43,1,Train/1/00014_00025_00020.png,,,,,
49,51,5,6,44,46,1,Train/1/00014_00025_00021.png,,,,,
53,53,6,5,47,48,1,Train/1/00014_00025_00022.png,,,,,
55,57,6,5,50,51,1,Train/1/00014_00025_00023.png,,,,,
56,59,5,6,51,54,1,Train/1/00014_00025_00024.png,,,,,
60,61,6,5,55,56,1,Train/1/00014_00025_00025.png,,,,,
63,66,5,6,57,60,1,Train/1/00014_00025_00026.png,,,,,
69,71,6,7,62,65,1,Train/1/00014_00025_00027.png,,,,,
73,76,6,6,67,69,1,Train/1/00014_00025_00028.png,,,,,
83,85,8,7,75,78,1,Train/1/00014_00025_00029.png,,,,,
48,43,6,5,43,38,2,Train/2/00025_00000_00000.png,,,,,
49,46,5,6,44,41,2,Train/2/00025_00000_00001.png,,,,,
49,46,5,6,44,41,2,Train/2/00025_00000_00002.png,,,,,
51,47,6,6,46,42,2,Train/2/00025_00000_00003.png,,,,,
48,46,5,5,43,41,2,Train/2/00025_00000_00004.png,,,,,
49,47,6,6,44,42,2,Train/2/00025_00000_00005.png,,,,,
49,47,6,6,44,42,2,Train/2/00025_00000_00006.png,,,,,
48,48,5,6,43,43,2,Train/2/00025_00000_00007.png,,,,,
50,49,6,6,45,44,2,Train/2/00025_00000_00008.png,,,,,
51,51,5,6,46,46,2,Train/2/00025_00000_00009.png,,,,,
53,51,6,5,48,46,2,Train/2/00025_00000_00010.png,,,,,
54,53,5,5,49,48,2,Train/2/00025_00000_00011.png,,,,,
55,55,5,6,50,50,2,Train/2/00025_00000_00012.png,,,,,
56,55,6,6,51,50,2,Train/2/00025_00000_00013.png,,,,,
57,56,6,6,52,51,2,Train/2/00025_00000_00014.png,,,,,
